"","Deployment_fk","Receiver","Station","Zone","Latitude","Longitude","Mooring_type","Quality","Time","Milliseconds","Number_clicks_filtered","Number_clicks_total","Lost_minutes","Dpm","Dp10m","Dph","Recorded","Click_frequency","Click_intensity"
"564",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-18,133395,3934,54223,0,92,27,18,1440,0.0638888888888889,61575.652173913
"565",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-19,116571,4077,241931,37,85,29,14,1440,0.0590277777777778,69069.1764705882
"566",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-20,106375,3182,95439,6,59,23,15,1440,0.0409722222222222,77662.3728813559
"567",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-21,93584,3484,60751,0,79,29,16,1440,0.0548611111111111,63505.8227848101
"568",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-22,175535,6392,75044,0,127,40,18,1440,0.0881944444444445,72476.2204724409
"569",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-23,115933,4840,696745,99,81,25,14,1440,0.05625,86044.4444444444
"570",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-24,130576,5602,886393,89,78,25,12,1440,0.0541666666666667,103421.538461538
"571",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-25,99581,3248,934759,90,75,21,11,1440,0.0520833333333333,62361.6
"572",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-26,108351,2682,483693,6,67,21,10,1440,0.0465277777777778,57642.9850746269
"573",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-27,178572,4529,331589,13,76,25,12,1440,0.0527777777777778,85812.6315789474
"574",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-28,234290,8402,261111,4,160,40,17,1440,0.111111111111111,75618
"575",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-29,100662,2677,103670,1,67,31,16,1440,0.0465277777777778,57535.5223880597
"576",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-30,354090,16300,146681,1,260,45,17,1440,0.180555555555556,90276.9230769231
"577",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-01-31,214998,8361,62297,0,127,42,18,1440,0.0881944444444445,94801.8897637795
"578",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-01,341636,9928,93449,2,148,43,19,1440,0.102777777777778,96596.7567567568
"579",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-02,285273,10899,93835,3,219,52,17,1440,0.152083333333333,71664.6575342466
"580",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-03,396098,12325,95209,6,201,54,21,1440,0.139583333333333,88298.5074626866
"581",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-04,210876,6203,102050,6,145,44,20,1440,0.100694444444444,61602.2068965517
"582",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-05,217234,6928,285800,48,132,42,15,1440,0.0916666666666667,75578.1818181818
"583",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-06,216937,7470,86643,2,147,41,20,1440,0.102083333333333,73175.5102040816
"584",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-07,308221,8918,112941,4,202,53,19,1440,0.140277777777778,63573.8613861386
"585",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-08,108087,3857,1136643,113,74,26,12,1440,0.0513888888888889,75055.1351351351
"586",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-09,172860,4515,535889,12,144,48,18,1440,0.1,45150
"587",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-10,439849,20157,492063,61,265,44,17,1440,0.184027777777778,109532.377358491
"588",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-11,180069,4683,1802353,314,127,42,18,1440,0.0881944444444445,53098.5826771654
"589",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-12,151050,6632,1608790,283,128,35,14,1440,0.0888888888888889,74610
"590",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-13,71355,2551,940625,124,73,27,13,1440,0.0506944444444444,50321.095890411
"591",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-14,199235,6912,821721,124,183,49,19,1440,0.127083333333333,54389.5081967213
"592",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-15,264464,8329,738334,106,158,46,19,1440,0.109722222222222,75909.8734177215
"593",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-16,359835,13181,156954,0,282,80,24,1440,0.195833333333333,67307.2340425532
"594",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-17,328708,11613,109915,0,219,60,23,1440,0.152083333333333,76359.4520547945
"595",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-18,1005597,48703,268325,4,513,76,23,1440,0.35625,136710.175438596
"596",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-19,244167,9674,86882,0,155,47,21,1440,0.107638888888889,89874.5806451613
"597",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-20,214077,5503,76174,0,150,55,22,1440,0.104166666666667,52828.8
"598",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-21,498842,21832,194340,0,250,50,20,1440,0.173611111111111,125752.32
"599",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-22,278163,10917,848298,127,249,59,20,1440,0.172916666666667,63134.4578313253
"600",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-23,563619,27704,1068178,171,344,71,19,1440,0.238888888888889,115970.23255814
"601",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-24,122975,3995,2131492,440,117,37,16,1440,0.08125,49169.2307692308
"602",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-25,56255,2203,1771383,349,63,31,15,1440,0.04375,50354.2857142857
"603",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-26,111196,4767,1865691,380,115,31,13,1440,0.0798611111111111,59691.1304347826
"604",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-27,324399,9695,567770,67,179,59,22,1440,0.124305555555556,77993.2960893855
"605",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-28,323978,9699,186152,1,251,69,23,1440,0.174305555555556,55643.6653386454
"606",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-02-29,216306,7753,120276,0,225,68,20,1440,0.15625,49619.2
"607",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-03-01,293586,8564,91362,0,176,51,19,1440,0.122222222222222,70069.0909090909
"608",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-03-02,239666,7667,100335,4,183,65,22,1440,0.127083333333333,60330.4918032787
"609",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-03-03,407434,16738,114516,0,314,82,23,1440,0.218055555555556,76760.2547770701
"610",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-03-04,506386,21110,125416,0,343,70,19,1440,0.238194444444444,88625.0728862974
"611",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-03-05,404355,19883,252010,30,348,60,18,1440,0.241666666666667,82274.4827586207
"612",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-03-06,338081,11925,239795,0,233,64,20,1440,0.161805555555556,73699.5708154506
"613",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-03-07,191323,5724,488488,40,127,39,18,1440,0.0881944444444445,64902.0472440945
"614",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-03-08,212265,9044,1810973,340,203,45,16,1440,0.140972222222222,64154.4827586207
"615",2578,"POD-2729","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2016-03-09,496338,14867,1505121,236,311,73,21,1440,0.215972222222222,68837.5562700965
"616",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-10-27,27430,1137,5650733,1160,26,11,7,1440,0.0180555555555556,62972.3076923077
"617",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-10-28,8395,338,5589283,1126,15,7,6,1440,0.0104166666666667,32448
"618",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-10-29,12590,445,5787141,1321,12,6,5,1440,0.00833333333333333,53400
"619",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-10-30,8428,194,5822572,1334,8,6,6,1440,0.00555555555555556,34920
"620",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-10-31,10794,284,4725092,941,11,7,6,1440,0.00763888888888889,37178.1818181818
"621",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-01,29518,1665,3859678,554,44,14,8,1440,0.0305555555555556,54490.9090909091
"622",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-02,106715,5541,4375938,644,107,22,11,1440,0.0743055555555556,74570.4672897196
"623",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-03,63121,3092,4971511,705,84,21,10,1440,0.0583333333333333,53005.7142857143
"624",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-04,12809,590,5320370,1000,19,12,9,1440,0.0131944444444444,44715.7894736842
"625",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-05,27320,1168,5872441,1356,32,12,7,1440,0.0222222222222222,52560
"626",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-06,19696,1056,5892339,1430,29,16,11,1440,0.0201388888888889,52435.8620689655
"627",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-07,16561,1026,5749804,1287,38,14,8,1440,0.0263888888888889,38880
"628",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-08,57923,2997,5625285,1109,71,26,13,1440,0.0493055555555556,60784.2253521127
"629",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-09,744,63,5874477,1400,5,4,3,1440,0.00347222222222222,18144
"630",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-10,6206,253,5846695,1383,8,5,4,1440,0.00555555555555556,45540
"631",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-11,651,54,5861713,1384,4,3,2,1440,0.00277777777777778,19440
"632",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-12,10552,445,5817384,1339,13,7,6,1440,0.00902777777777778,49292.3076923077
"633",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-13,3782,276,5799696,1350,11,5,5,1440,0.00763888888888889,36130.9090909091
"634",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-14,5126,232,5822878,1357,7,4,3,1440,0.00486111111111111,47725.7142857143
"635",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-15,1102,98,5857691,1402,3,2,1,1440,0.00208333333333333,47040
"636",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-16,4416,252,5869836,1410,12,4,3,1440,0.00833333333333333,30240
"637",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-17,5695,181,5760832,1322,7,3,1,1440,0.00486111111111111,37234.2857142857
"638",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-18,293,13,5845007,1417,1,1,1,1440,0.000694444444444444,18720
"639",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-19,0,0,5875063,1414,0,0,0,1440,0,NA
"640",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-20,3515,57,5892462,1435,3,3,2,1440,0.00208333333333333,27360
"641",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-21,0,0,5887687,1430,0,0,0,1440,0,NA
"642",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-22,358,9,5820538,1383,1,1,1,1440,0.000694444444444444,12960
"643",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-23,14847,385,5804739,1320,16,9,7,1440,0.0111111111111111,34650
"644",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-24,4340,132,5405407,1031,1,1,1,1440,0.000694444444444444,190080
"645",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-25,2402,60,5859048,1399,3,3,3,1440,0.00208333333333333,28800
"646",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-26,3224,250,5795785,1308,12,7,5,1440,0.00833333333333333,30000
"647",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-27,63949,1929,5817619,1327,46,18,11,1440,0.0319444444444444,60386.0869565217
"648",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-28,501,15,5576304,1216,1,1,1,1440,0.000694444444444444,21600
"649",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-29,3808,107,5831637,1383,3,2,2,1440,0.00208333333333333,51360
"650",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-11-30,62,13,5839689,1389,1,1,1,1440,0.000694444444444444,18720
"651",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-01,1687,57,5882985,1411,4,3,3,1440,0.00277777777777778,20520
"652",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-02,3163,134,5882994,1411,5,3,3,1440,0.00347222222222222,38592
"653",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-03,9493,201,5871726,1384,7,3,3,1440,0.00486111111111111,41348.5714285714
"654",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-04,339,15,5874249,1410,1,1,1,1440,0.000694444444444444,21600
"655",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-05,0,0,5856870,1397,0,0,0,1440,0,NA
"656",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-06,438,18,5874333,1410,1,1,1,1440,0.000694444444444444,25920
"657",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-07,8641,453,5663960,1250,8,3,3,1440,0.00555555555555556,81540
"658",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-08,0,0,5869344,1384,0,0,0,1440,0,NA
"659",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-09,2875,168,5889507,1425,9,7,4,1440,0.00625,26880
"660",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-10,13160,390,5841290,1368,8,4,4,1440,0.00555555555555556,70200
"661",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-11,2931,104,5803349,1334,5,3,2,1440,0.00347222222222222,29952
"662",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-12,3972,175,5864572,1387,6,4,4,1440,0.00416666666666667,42000
"663",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-13,15340,443,5823498,1356,14,9,7,1440,0.00972222222222222,45565.7142857143
"664",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-14,70808,2752,5754538,1284,59,21,13,1440,0.0409722222222222,67167.4576271186
"665",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-15,97311,4186,5534508,1097,111,32,15,1440,0.0770833333333333,54304.8648648649
"666",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-16,17544,627,5822468,1320,22,12,7,1440,0.0152777777777778,41040
"667",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-17,11084,449,5743964,1273,17,8,8,1440,0.0118055555555556,38032.9411764706
"668",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-18,23570,863,5857858,1358,32,20,13,1440,0.0222222222222222,38835
"669",2579,"POD-2421","bpns-WK12","WK9en12",51.4611667,3.107,"surface-buoy","hi+mod",2015-12-19,35864,1102,5877184,1383,35,18,10,1440,0.0243055555555556,45339.4285714286
"670",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-10-30,11678,777,3315220,446,19,7,5,1440,0.0131944444444444,58888.4210526316
"671",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-10-31,7550,247,2674860,210,6,3,3,1440,0.00416666666666667,59280
"672",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-11-01,52649,3570,1040303,9,83,15,9,1440,0.0576388888888889,61937.3493975904
"673",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-11-02,22020,1609,1388934,92,47,9,6,1440,0.0326388888888889,49297.0212765957
"674",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-11-03,0,0,2702258,208,0,0,0,1440,0,NA
"675",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-11-04,87,7,2114185,140,1,1,1,1440,0.000694444444444444,10080
"676",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-11-05,0,0,3359248,360,0,0,0,1440,0,NA
"677",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-11-06,0,0,5268221,1060,0,0,0,1440,0,NA
"678",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-11-07,0,0,5234485,1073,0,0,0,1440,0,NA
"679",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-11-08,8701,333,4199637,660,11,6,6,1440,0.00763888888888889,43592.7272727273
"680",2580,"POD-2730","bpns-D1","Middelkerke",51.2325,2.6431667,"surface-buoy","hi+mod",2015-11-09,284,43,5747379,1285,1,1,1,1440,0.000694444444444444,61920
